year,variable_num,variable_name,location_start,width
2003,W6008,ARREST DATE,48,8
2003,W6009,TYPE OF ARREST,56,1
2003,W6010,MULTIPLE ARRESTEE SEGMENTS INDICATOR,57,1
2003,W6011,UCR ARREST OFFENSE CODE,58,3
2003,W6012,ARRESTEE ARMED WITH 1,61,3
2003,W6013,ARRESTEE ARMED WITH 2,64,3
2003,W6014,AGE OF ARRESTEE,67,2
2003,W6015,SEX OF ARRESTEE,69,1
2003,W6016,RACE OF ARRESTEE,70,1
2003,W6017,ETHNICITY OF ARRESTEE,71,1
2003,W6018,RESIDENT STATUS OF ARRESTEE,72,1
2003,W6019,DISPOSITION OF ARRESTEE UNDER 18,73,1
2003,W6021,WINDOW UCR OFFENSE CODE 1,75,3
2003,W6022,WINDOW UCR OFFENSE CODE 2,78,3
2003,W6023,WINDOW UCR OFFENSE CODE 3,81,3
2003,W6024,WINDOW UCR OFFENSE CODE 4,84,3
2003,W6025,WINDOW UCR OFFENSE CODE 5,87,3
2003,W6026,WINDOW UCR OFFENSE CODE 6,90,3
2003,W6027,WINDOW UCR OFFENSE CODE 7,93,3
2003,W6028,WINDOW UCR OFFENSE CODE 8,96,3
2003,W6029,WINDOW UCR OFFENSE CODE 9,99,3
2003,W6030,WINDOW UCR OFFENSE CODE 10,102,3
2004,B1001,SEGMENT LEVEL,1,2
2004,B1002,NUMERIC STATE CODE,3,2
2004,B1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,B1004,INCIDENT NUMBER,14,12
2004,B1005,DATE ORI WAS ADDED,26,8
2004,B1006,DATE ORI WENT NIBRS,34,8
2004,B1007,CITY NAME,42,30
2004,B1008,STATE ABBREVIATION,72,2
2004,B1009,POPULATION GROUP,74,2
2004,B1010,COUNTRY DIVISION,76,1
2004,B1011,COUNTRY REGION,77,1
2004,B1012,AGENCY INDICATOR,78,1
2004,B1013,CORE CITY,79,1
2004,B1014,COVERED-BY ORI,80,9
2004,B1015,FBI FIELD OFFICE,89,4
2004,B1016,JUDICIAL DISTRICT,93,4
2004,B1017,AGENCY NIBRS FLAG,97,1
2004,B1018,AGENCY INACTIVE DATE,98,8
2004,B1019,FILLER BLANKS,106,27
2004,B1020,N B1 RECORDS PER ORI-INCIDENT NUMBER,133,3
2004,B2001,SEGMENT LEVEL,1,2
2004,B2002,NUMERIC STATE CODE,3,2
2004,B2003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,B2004,INCIDENT NUMBER,14,12
2004,B2005,CURRENT POPULATION 1,26,9
2004,B2006,UCR COUNTY CODE 1,35,3
2004,B2007,MSA CODE 1,38,3
2004,B2008,LAST POPULATION 1,41,9
2004,B2009,CURRENT POPULATION 2,50,9
2004,B2010,UCR COUNTY CODE 2,59,3
2004,B2011,MSA CODE 2,62,3
2004,B2012,LAST POPULATION 2,65,9
2004,B2013,CURRENT POPULATION 3,74,9
2004,B2014,UCR COUNTY CODE 3,83,3
2004,B2015,MSA CODE 3,86,3
2004,B2016,LAST POPULATION 3,89,9
2004,B2017,CURRENT POPULATION 4,98,9
2004,B2018,UCR COUNTY CODE 4,107,3
2004,B2019,MSA CODE 4,110,3
2004,B2020,LAST POPULATION 4,113,9
2004,B2021,FILLER BLANKS,122,11
2004,B2022,N B2 RECORDS PER ORI-INCIDENT NUMBER,133,3
2004,B3001,SEGMENT LEVEL,1,2
2004,B3002,NUMERIC STATE CODE,3,2
2004,B3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,B3004,INCIDENT NUMBER,14,12
2004,B3005,CURRENT POPULATION 5,26,9
2004,B3006,UCR COUNTY CODE 5,35,3
2004,B3007,MSA CODE 5,38,3
2004,B3008,LAST POPULATION 5,41,9
2004,B3009,01-06-12 INDICATOR,50,2
2004,B3010,NUMBER OF MONTHS REPORTED,52,2
2004,B3011,MASTER FILE YEAR,54,4
2004,B3012,AGENCY ACTIVITY INDICATOR JANUARY,58,3
2004,B3013,AGENCY ACTIVITY INDICATOR FEBRUARY,61,3
2004,B3014,AGENCY ACTIVITY INDICATOR MARCH,64,3
2004,B3015,AGENCY ACTIVITY INDICATOR APRIL,67,3
2004,B3016,AGENCY ACTIVITY INDICATOR MAY,70,3
2004,B3017,AGENCY ACTIVITY INDICATOR JUNE,73,3
2004,B3018,AGENCY ACTIVITY INDICATOR JULY,76,3
2004,B3019,AGENCY ACTIVITY INDICATOR AUGUST,79,3
2004,B3020,AGENCY ACTIVITY INDICATOR SEPTEMBER,82,3
2004,B3021,AGENCY ACTIVITY INDICATOR OCTOBER,85,3
2004,B3022,AGENCY ACTIVITY INDICATOR NOVEMBER,88,3
2004,B3023,AGENCY ACTIVITY INDICATOR DECEMBER,91,3
2004,B3024,FIPS COUNTY 1,94,3
2004,B3025,FIPS COUNTY 2,97,3
2004,B3026,FIPS COUNTY 3,100,3
2004,B3027,FIPS COUNTY 4,103,3
2004,B3028,FIPS COUNTY 5,106,3
2004,B3029,FILLER BLANKS,109,24
2004,B3030,N B3 RECORDS PER ORI-INCIDENT NUMBER,133,3
2004,V1001,SEGMENT LEVEL,1,2
2004,V1002,NUMERIC STATE CODE,3,2
2004,V1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,V1004,INCIDENT NUMBER,14,12
2004,V1005,INCIDENT DATE,26,8
2004,V1006,REPORT DATE INDICATOR,34,1
2004,V1007,INCIDENT DATE HOUR,35,2
2004,V1008,TOTAL OFFENSE SEGMENTS,37,2
2004,V1009,TOTAL VICTIM SEGMENTS,39,3
2004,V1010,TOTAL OFFENDER SEGMENTS,42,2
2004,V1011,TOTAL ARRESTEE SEGMENTS,44,2
2004,V1012,CITY SUBMISSION,46,4
2004,V1013,CLEARED EXCEPTIONALLY,50,1
2004,V1014,EXCEPTIONAL CLEARANCE DATE,51,8
2004,V1015,N 01 RECORDS PER ORI-INCIDENT NUMBER,59,3
2004,V2001,SEGMENT LEVEL,1,2
2004,V2002,NUMERIC STATE CODE,3,2
2004,V2003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,V2004,INCIDENT NUMBER,14,12
2004,V2005,INCIDENT DATE,26,8
2004,V2006,UCR OFFENSE CODE,34,3
2004,V2007,OFFENSE ATTEMPTED/COMPLETED,37,1
2004,V2008,OFFENDER(S) SUSPECTED OF USING 1,38,1
2004,V2009,OFFENDER(S)OF USING 2,39,1
2004,V2010,OFFENDERS(S)OF USING 2,40,1
2004,V2011,LOCATION TYPE,41,2
2004,V2012,NUMBER OF PREMISES ENTERED,43,2
2004,V2013,METHOD OF ENTRY,45,1
2004,V2014,TYPE OF CRIMINAL ACTIVITY 1,46,1
2004,V2015,TYPE OF CRIMINAL ACTIVITY 2,47,1
2004,V2016,TYPE OF CRIMINAL ACTIVITY 3,48,1
2004,V2017,TYPE WEAPON/FORCE INVOLVED 1,49,3
2004,V2018,TYPE WEAPON/FORCE INVOLVED 2,52,3
2004,V2019,TYPE WEAPON/FORCE INVOLVED 3,55,3
2004,V2020,BIAS MOTIVATION,58,2
2004,V2021,N 02 RECORDS PER ORI-INCIDENT NUMBER,60,3
2004,V3001,SEGMENT LEVEL,1,2
2004,V3002,NUMERIC STATE CODE,3,2
2004,V3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,V3004,INCIDENT NUMBER,14,12
2004,V3005,INCIDENT DATE,26,8
2004,V3006,TYPE PROPERTY LOSS/ETC,34,1
2004,V3007,PROPERTY DESCRIPTION,35,2
2004,V3008,VALUE OF PROPERTY,37,9
2004,V3009,DATE RECOVERED,46,8
2004,V3010,NUMBER OF STOLEN MOTOR VEHICLES,54,2
2004,V3011,NUMBER OF RECOVERED MOTOR VEHICLES,56,2
2004,V3012,SUSPECTED DRUG TYPE 1,58,1
2004,V3013,ESTIMATED QUANTITY 1,59,9
2004,V3014,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 1,68,3
2004,V3015,TYPE MEASUREMENT 1,71,2
2004,V3016,SUSPECTED DRUG TYPE 2,58,1
2004,V3017,ESTIMATED QUANTITY 2,59,9
2004,V3018,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 2,68,3
2004,V3019,TYPE MEASUREMENT 2,71,2
2004,V3020,SUSPECTED DRUG TYPE 3,58,1
2004,V3021,ESTIMATED QUANTITY 3,59,9
2004,V3022,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 3,68,3
2004,V3023,TYPE MEASUREMENT 3,71,2
2004,V3024,N 03 RECORDS PER ORI-INCIDENT NUMBER,103,3
2004,V4001,SEGMENT LEVEL,1,2
2004,V4002,NUMERIC STATE CODE,3,2
2004,V4003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,V4004,INCIDENT NUMBER,14,12
2004,V4005,INCIDENT DATE,26,8
2004,V4006,VICTIM SEQUENCE NUMBER,34,3
2004,V4007,UCR OFFENSE CODE 1,37,3
2004,V4008,UCR OFFENSE CODE 2,40,3
2004,V4009,UCR OFFENSE CODE 3,43,3
2004,V4010,UCR OFFENSE CODE 4,46,3
2004,V4011,UCR OFFENSE CODE 5,49,3
2004,V4012,UCR OFFENSE CODE 6,52,3
2004,V4013,UCR OFFENSE CODE 7,55,3
2004,V4014,UCR OFFENSE CODE 8,58,3
2004,V4015,UCR OFFENSE CODE 9,61,3
2004,V4016,UCR OFFENSE CODE 10,64,3
2004,V4017,TYPE OF VICTIM,67,1
2004,V4017A,TYPE OF ACTIVITY (OFFICER),68,0
2004,V4017B,ASSIGNMENT TYPE (OFFICER),70,0
2004,V4017C,ORI OTHER JURISDICTION (OFFICER),71,0
2004,V4018,AGE OF VICTIM,80,2
2004,V4019,SEX OF VICTIM,82,1
2004,V4020,RACE OF VICTIM,83,1
2004,V4021,ETHNICITY OF VICTIM,84,1
2004,V4022,RESIDENT STATUS OF VICTIM,85,1
2004,V4023,AGGRAVATED ASSAULT/HOMICIDE CIRCUMSTANCES 1,86,2
2004,V4024,AGGRAVATED ASSAULT/HOMICIDE CIRCUMSTANCES 2,88,2
2004,V4025,ADDITIONAL JUSTIFIABLE HOMICIDE CIRCUMSTANCES,90,1
2004,V4026,TYPE INJURY 1,91,1
2004,V4027,TYPE INJURY 2,92,1
2004,V4028,TYPE INJURY 3,93,1
2004,V4029,TYPE INJURY 4,94,1
2004,V4030,TYPE INJURY 5,95,1
2004,V4031,OFFENDER NUMBER TO BE RELATED (1ST),96,2
2004,V4032,RELATIONSHIP OF VICTIM TO OFFENDER (1ST),98,2
2004,V4033,OFFENDER NUMBER TO BE RELATED (2ND),100,2
2004,V4034,RELATIONSHIP OF VICTIM TO OFFENDER (2ND),102,2
2004,V4035,OFFENDER NUMBER TO BE RELATED (3RD),104,2
2004,V4036,RELATIONSHIP OF VICTIM TO OFFENDER (3RD),106,2
2004,V4037,OFFENDER NUMBER TO BE RELATED (4TH),108,2
2004,V4038,RELATIONSHIP OF VICTIM TO OFFENDER (4TH),110,2
2004,V4039,OFFENDER NUMBER TO BE RELATED (5TH),112,2
2004,V4040,RELATIONSHIP OF VICTIM TO OFFENDER (5TH),114,2
2004,V4041,OFFENDER NUMBER TO BE RELATED (6TH),116,2
2004,V4042,RELATIONSHIP OF VICTIM TO OFFENDER (6TH),118,2
2004,V4043,OFFENDER NUMBER TO BE RELATED (7TH),120,2
2004,V4044,RELATIONSHIP OF VICTIM TO OFFENDER (7TH),122,2
2004,V4045,OFFENDER NUMBER TO BE RELATED (8TH),124,2
2004,V4046,RELATIONSHIP OF VICTIM TO OFFENDER (8TH),126,2
2004,V4047,OFFENDER NUMBER TO BE RELATED (9TH),128,2
2004,V4048,RELATIONSHIP OF VICTIM TO OFFENDER (9TH),130,2
2004,V4049,OFFENDER NUMBER TO BE RELATED (10TH),132,2
2004,V4050,RELATIONSHIP OF VICTIM TO OFFENDER (10TH),134,2
2004,V4051,N 04 RECORDS PER ORI-INCIDENT NUMBER,136,3
2004,V5001,SEGMENT LEVEL,1,2
2004,V5002,NUMERIC STATE CODE,3,2
2004,V5003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,V5004,INCIDENT NUMBER,14,12
2004,V5005,INCIDENT DATE,26,8
2004,V5006,OFFENDER SEQUENCE NUMBER,34,2
2004,V5007,AGE OF OFFENDER,36,2
2004,V5008,SEX OF OFFENDER,38,1
2004,V5009,RACE OF OFFENDER,39,1
2004,V5010,N 05 RECORDS PER ORI-INCIDENT NUMBER,40,3
2004,V6001,SEGMENT LEVEL,1,2
2004,V6002,NUMERIC STATE CODE,3,2
2004,V6003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,V6004,INCIDENT NUMBER,14,12
2004,V6005,INCIDENT DATE,26,8
2004,V6006,ARRESTEE SEQUENCE NUMBER,34,2
2004,V6007,ARREST TRANSACTION NUMBER,36,12
2004,V6008,ARREST DATE,48,8
2004,V6009,TYPE OF ARREST,56,1
2004,V6010,MULTIPLE ARRESTEE SEGMENTS INDICATOR,57,1
2004,V6011,UCR ARREST OFFENSE CODE,58,3
2004,V6012,ARRESTEE ARMED WITH 1,61,3
2004,V6013,ARRESTEE ARMED WITH 2,64,3
2004,V6014,AGE OF ARRESTEE,67,2
2004,V6015,SEX OF ARRESTEE,69,1
2004,V6016,RACE OF ARRESTEE,70,1
2004,V6017,ETHNICITY OF ARRESTEE,71,1
2004,V6018,RESIDENT STATUS OF ARRESTEE,72,1
2004,V6019,DISPOSITION OF ARRESTEE UNDER 18,73,1
2004,V6020,N 06 RECORDS PER ORI-INCIDENT NUMBER,74,3
2004,V7001,SEGMENT LEVEL,1,2
2004,V7002,NUMERIC STATE CODE,3,2
2004,V7003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,V7004,ARREST TRANSACTION / INCIDENT NUMBER,14,12
2004,V7005,ARREST DATE,26,8
2004,V7006,ARRESTEE SEQUENCE NUMBER,34,2
2004,V7007,CITY SUBMISSION,36,4
2004,V7008,TYPE OF ARREST,40,1
2004,V7009,UCR GROUP B ARREST OFFENSE CODE,41,3
2004,V7010,WEAPON 1 AND AUTOMATIC INDICATOR 1,44,3
2004,V7011,WEAPON 2 AND AUTOMATIC INDICATOR 2,47,3
2004,V7012,AGE OF ARRESTEE,50,2
2004,V7013,SEX OF ARRESTEE,52,1
2004,V7014,RACE OF ARRESTEE,53,1
2004,V7015,ETHNICITY OF ARRESTEE,54,1
2004,V7016,RESIDENT STATUS OF ARRESTEE,55,1
2004,V7017,DISPOSITION OF ARRESTEE UNDER 18,56,1
2004,V7018,N 07 RECORDS PER ORI-INCIDENT NUMBER,57,3
2004,W1001,SEGMENT LEVEL,1,2
2004,W1002,NUMERIC STATE CODE,3,2
2004,W1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,W1004,INCIDENT NUMBER,14,12
2004,W1005,INCIDENT DATE,26,8
2004,W1006,REPORT DATE INDICATOR,34,1
2004,W1007,INCIDENT DATE HOUR,35,2
2004,W1008,TOTAL OFFENSE SEGMENTS,37,2
2004,W1009,TOTAL VICTIM SEGMENTS,39,3
2004,W1010,TOTAL OFFENDER SEGMENTS,42,2
2004,W1011,TOTAL ARRESTEE SEGMENTS,44,2
2004,W1012,CITY SUBMISSION,46,4
2004,W1013,CLEARED EXCEPTIONALLY,50,1
2004,W1014,EXCEPTIONAL CLEARANCE DATE,51,8
2004,W1015,OFFENSE CODE 1,59,3
2004,W1016,OFFENSE CODE 2,62,3
2004,W1017,OFFENSE CODE 3,65,3
2004,W1018,OFFENSE CODE 4,68,3
2004,W1019,OFFENSE CODE 5,71,3
2004,W1020,OFFENSE CODE 6,74,3
2004,W1021,OFFENSE CODE 7,77,3
2004,W1022,OFFENSE CODE 8,80,3
2004,W1023,OFFENSE CODE 9,83,3
2004,W1024,OFFENSE CODE 10,86,3
2004,W1025,N W1 RECORDS PER ORI-INCIDENT NUMBER,89,3
2004,W3001,SEGMENT LEVEL,1,2
2004,W3002,NUMERIC STATE CODE,3,2
2004,W3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,W3004,INCIDENT NUMBER,14,12
2004,W3005,INCIDENT DATE,26,8
2004,W3006,PROPERTY LOSS/ETC.,34,1
2004,W3007,PROPERTY DESCRIPTION,35,2
2004,W3008,VALUE OF PROPERTY,37,9
2004,W3009,DATE RECOVERED,46,8
2004,W3010,NUMBER OF STOLEN MOTOR VEHICLES,54,2
2004,W3011,NUMBER OF RECOVERED MOTOR VEHICLES,56,2
2004,W3012,SUSPECTED DRUG TYPE 1,58,1
2004,W3013,ESTIMATED QUANTITY 1,59,9
2004,W3014,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 1,68,3
2004,W3015,TYPE MEASUREMENT 1,71,2
2004,W3016,SUSPECTED DRUG TYPE 2,58,1
2004,W3017,ESTIMATED QUANTITY 2,59,9
2004,W3018,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 2,68,3
2004,W3019,TYPE MEASUREMENT 2,71,2
2004,W3020,SUSPECTED DRUG TYPE 3,58,1
2004,W3021,ESTIMATED QUANTITY 3,59,9
2004,W3022,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 3,68,3
2004,W3023,TYPE MEASUREMENT 3,71,2
2004,W3024,WINDOW UCR OFFENSE CODE 1,103,3
2004,W3025,WINDOW UCR OFFENSE CODE 2,106,3
2004,W3026,WINDOW UCR OFFENSE CODE 3,109,3
2004,W3027,WINDOW UCR OFFENSE CODE 4,112,3
2004,W3028,WINDOW UCR OFFENSE CODE 5,115,3
2004,W3029,WINDOW UCR OFFENSE CODE 6,118,3
2004,W3030,WINDOW UCR OFFENSE CODE 7,121,3
2004,W3031,WINDOW UCR OFFENSE CODE 8,124,3
2004,W3032,WINDOW UCR OFFENSE CODE 9,127,3
2004,W3033,WINDOW UCR OFFENSE CODE 10,130,3
2004,W3034,N W3 RECORDS PER ORI-INCIDENT NUMBER,133,3
2004,W6001,SEGMENT LEVEL,1,2
2004,W6002,NUMERIC STATE CODE,3,2
2004,W6003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2004,W6004,INCIDENT NUMBER,14,12
2004,W6005,INCIDENT DATE,26,8
2004,W6006,ARRESTEE SEQUENCE NUMBER,34,2
2004,W6007,ARREST TRANSACTION NUMBER,36,12
2004,W6008,ARREST DATE,48,8
2004,W6009,TYPE OF ARREST,56,1
2004,W6010,MULTIPLE ARRESTEE SEGMENTS INDICATOR,57,1
2004,W6011,UCR ARREST OFFENSE CODE,58,3
2004,W6012,ARRESTEE ARMED WITH 1,61,3
2004,W6013,ARRESTEE ARMED WITH 2,64,3
2004,W6014,AGE OF ARRESTEE,67,2
2004,W6015,SEX OF ARRESTEE,69,1
2004,W6016,RACE OF ARRESTEE,70,1
2004,W6017,ETHNICITY OF ARRESTEE,71,1
2004,W6018,RESIDENT STATUS OF ARRESTEE,72,1
2004,W6019,DISPOSITION OF ARRESTEE UNDER 18,73,1
2004,W6021,WINDOW UCR OFFENSE CODE 1,75,3
2004,W6022,WINDOW UCR OFFENSE CODE 2,78,3
2004,W6023,WINDOW UCR OFFENSE CODE 3,81,3
2004,W6024,WINDOW UCR OFFENSE CODE 4,84,3
2004,W6025,WINDOW UCR OFFENSE CODE 5,87,3
2004,W6026,WINDOW UCR OFFENSE CODE 6,90,3
2004,W6027,WINDOW UCR OFFENSE CODE 7,93,3
2004,W6028,WINDOW UCR OFFENSE CODE 8,96,3
2004,W6029,WINDOW UCR OFFENSE CODE 9,99,3
2004,W6030,WINDOW UCR OFFENSE CODE 10,102,3
2005,B1001,SEGMENT LEVEL,1,2
2005,B1002,NUMERIC STATE CODE,3,2
2005,B1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2005,B1004,INCIDENT NUMBER,14,12
2005,B1005,DATE ORI WAS ADDED,26,8
2005,B1006,DATE ORI WENT NIBRS,34,8
2005,B1007,CITY NAME,42,30
2005,B1008,STATE ABBREVIATION,72,2
2005,B1009,POPULATION GROUP,74,2
2005,B1010,COUNTRY DIVISION,76,1
2005,B1011,COUNTRY REGION,77,1
2005,B1012,AGENCY INDICATOR,78,1
2005,B1013,CORE CITY,79,1
2005,B1014,COVERED-BY ORI,80,9
2005,B1015,FBI FIELD OFFICE,89,4
2005,B1016,JUDICIAL DISTRICT,93,4
2005,B1017,AGENCY NIBRS FLAG,97,1
2005,B1018,AGENCY INACTIVE DATE,98,8
2005,B1019,FILLER BLANKS,106,27
2005,B1020,N B1 RECORDS PER ORI-INCIDENT NUMBER,133,3
2005,B2001,SEGMENT LEVEL,1,2
2005,B2002,NUMERIC STATE CODE,3,2
2005,B2003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2005,B2004,INCIDENT NUMBER,14,12
2005,B2005,CURRENT POPULATION 1,26,9
2005,B2006,UCR COUNTY CODE 1,35,3
2005,B2007,MSA CODE 1,38,3
2005,B2008,LAST POPULATION 1,41,9
2005,B2009,CURRENT POPULATION 2,50,9
2005,B2010,UCR COUNTY CODE 2,59,3
2005,B2011,MSA CODE 2,62,3
2005,B2012,LAST POPULATION 2,65,9
2005,B2013,CURRENT POPULATION 3,74,9
2005,B2014,UCR COUNTY CODE 3,83,3
2005,B2015,MSA CODE 3,86,3
2005,B2016,LAST POPULATION 3,89,9
2005,B2017,CURRENT POPULATION 4,98,9
2005,B2018,UCR COUNTY CODE 4,107,3
2005,B2019,MSA CODE 4,110,3
2005,B2020,LAST POPULATION 4,113,9
2005,B2021,FILLER BLANKS,122,11
2005,B2022,N B2 RECORDS PER ORI-INCIDENT NUMBER,133,3
2005,B3001,SEGMENT LEVEL,1,2
2005,B3002,NUMERIC STATE CODE,3,2
2005,B3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2005,B3004,INCIDENT NUMBER,14,12
2005,B3005,CURRENT POPULATION 5,26,9
2005,B3006,UCR COUNTY CODE 5,35,3
2005,B3007,MSA CODE 5,38,3
2005,B3008,LAST POPULATION 5,41,9
2005,B3009,01-06-12 INDICATOR,50,2
2005,B3010,NUMBER OF MONTHS REPORTED,52,2
2005,B3011,MASTER FILE YEAR,54,4
2005,B3012,AGENCY ACTIVITY INDICATOR JANUARY,58,3
2005,B3013,AGENCY ACTIVITY INDICATOR FEBRUARY,61,3
2005,B3014,AGENCY ACTIVITY INDICATOR MARCH,64,3
2005,B3015,AGENCY ACTIVITY INDICATOR APRIL,67,3
2005,B3016,AGENCY ACTIVITY INDICATOR MAY,70,3
2005,B3017,AGENCY ACTIVITY INDICATOR JUNE,73,3
2005,B3018,AGENCY ACTIVITY INDICATOR JULY,76,3
2005,B3019,AGENCY ACTIVITY INDICATOR AUGUST,79,3
2005,B3020,AGENCY ACTIVITY INDICATOR SEPTEMBER,82,3
2005,B3021,AGENCY ACTIVITY INDICATOR OCTOBER,85,3
2005,B3022,AGENCY ACTIVITY INDICATOR NOVEMBER,88,3
2005,B3023,AGENCY ACTIVITY INDICATOR DECEMBER,91,3
2005,B3024,FIPS COUNTY 1,94,3
2005,B3025,FIPS COUNTY 2,97,3
2005,B3026,FIPS COUNTY 3,100,3
2005,B3027,FIPS COUNTY 4,103,3
2005,B3028,FIPS COUNTY 5,106,3
2005,B3029,FILLER BLANKS,109,24
2005,B3030,N B3 RECORDS PER ORI-INCIDENT NUMBER,133,3
2005,V1001,SEGMENT LEVEL,1,2
2005,V1002,NUMERIC STATE CODE,3,2
2005,V1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2005,V1004,INCIDENT NUMBER,14,12
2005,V1005,INCIDENT DATE,26,8
2005,V1006,REPORT DATE INDICATOR,34,1
2005,V1007,INCIDENT DATE HOUR,35,2
2005,V1008,TOTAL OFFENSE SEGMENTS,37,2
2005,V1009,TOTAL VICTIM SEGMENTS,39,3
2005,V1010,TOTAL OFFENDER SEGMENTS,42,2
2005,V1011,TOTAL ARRESTEE SEGMENTS,44,2
2005,V1012,CITY SUBMISSION,46,4
2005,V1013,CLEARED EXCEPTIONALLY,50,1
2005,V1014,EXCEPTIONAL CLEARANCE DATE,51,8
2005,V1015,N 01 RECORDS PER ORI-INCIDENT NUMBER,59,3
2005,V2001,SEGMENT LEVEL,1,2
2005,V2002,NUMERIC STATE CODE,3,2
2005,V2003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2005,V2004,INCIDENT NUMBER,14,12
2005,V2005,INCIDENT DATE,26,8
2005,V2006,UCR OFFENSE CODE,34,3
2005,V2007,OFFENSE ATTEMPTED/COMPLETED,37,1
2005,V2008,OFFENDER(S) SUSPECTED OF USING 1,38,1
2005,V2009,OFFENDER(S)OF USING 2,39,1
2005,V2010,OFFENDERS(S)OF USING 2,40,1
2005,V2011,LOCATION TYPE,41,2
2005,V2012,NUMBER OF PREMISES ENTERED,43,2
2005,V2013,METHOD OF ENTRY,45,1
2005,V2014,TYPE OF CRIMINAL ACTIVITY 1,46,1
2005,V2015,TYPE OF CRIMINAL ACTIVITY 2,47,1
2005,V2016,TYPE OF CRIMINAL ACTIVITY 3,48,1
2005,V2017,TYPE WEAPON/FORCE INVOLVED 1,49,3
2005,V2018,TYPE WEAPON/FORCE INVOLVED 2,52,3
2005,V2019,TYPE WEAPON/FORCE INVOLVED 3,55,3
2005,V2020,BIAS MOTIVATION,58,2
2005,V2021,N 02 RECORDS PER ORI-INCIDENT NUMBER,60,3
2005,V3001,SEGMENT LEVEL,1,2
2005,V3002,NUMERIC STATE CODE,3,2
2005,V3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2005,V3004,INCIDENT NUMBER,14,12
2005,V3005,INCIDENT DATE,26,8
2005,V3006,TYPE PROPERTY LOSS/ETC,34,1
2005,V3007,PROPERTY DESCRIPTION,35,2
2005,V3008,VALUE OF PROPERTY,37,9
2005,V3009,DATE RECOVERED,46,8
2005,V3010,NUMBER OF STOLEN MOTOR VEHICLES,54,2
2005,V3011,NUMBER OF RECOVERED MOTOR VEHICLES,56,2
2005,V3012,SUSPECTED DRUG TYPE 1,58,1
2005,V3013,ESTIMATED QUANTITY 1,59,9
2005,V3014,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 1,68,3
2005,V3015,TYPE MEASUREMENT 1,71,2
2005,V3016,SUSPECTED DRUG TYPE 2,58,1
2005,V3017,ESTIMATED QUANTITY 2,59,9
2005,V3018,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 2,68,3
2005,V3019,TYPE MEASUREMENT 2,71,2
2005,V3020,SUSPECTED DRUG TYPE 3,58,1
2005,V3021,ESTIMATED QUANTITY 3,59,9
2005,V3022,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 3,68,3
2005,V3023,TYPE MEASUREMENT 3,71,2
2005,V3024,N 03 RECORDS PER ORI-INCIDENT NUMBER,103,3
2005,V4001,SEGMENT LEVEL,1,2
2005,V4002,NUMERIC STATE CODE,3,2
2005,V4003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2005,V4004,INCIDENT NUMBER,14,12
2005,V4005,INCIDENT DATE,26,8
2005,V4006,VICTIM SEQUENCE NUMBER,34,3
2005,V4007,UCR OFFENSE CODE 1,37,3
2005,V4008,UCR OFFENSE CODE 2,40,3
2005,V4009,UCR OFFENSE CODE 3,43,3
2005,V4010,UCR OFFENSE CODE 4,46,3
2005,V4011,UCR OFFENSE CODE 5,49,3
2005,V4012,UCR OFFENSE CODE 6,52,3
2005,V4013,UCR OFFENSE CODE 7,55,3
2005,V4014,UCR OFFENSE CODE 8,58,3
2005,V4015,UCR OFFENSE CODE 9,61,3
2005,V4016,UCR OFFENSE CODE 10,64,3
2005,V4017,TYPE OF VICTIM,67,1
2005,V4017A,TYPE OF ACTIVITY (OFFICER),68,0
2005,V4017B,ASSIGNMENT TYPE (OFFICER),70,0
2005,V4017C,ORI OTHER JURISDICTION (OFFICER),71,0
